Product Name,Sales,Contribution %,Cumulative %,ABC Class
Butter - 883,145927.54,0.005817459496758515,47.91888311565222,A
Chairs - 556,145913.75,0.0058169097529167406,47.92470002540514,A
Apples - 195,145906.64,0.005816626309935231,47.930516651715074,A
Tomatoes - 599,145897.91,0.005816278285008567,47.936332930000084,A
Refrigerators - 176,145873.16999999998,0.005815292015056028,47.94214822201514,A
Utensils - 987,145860.4,0.005814782933920462,47.94796300494906,A
Yogurt - 758,145860.25,0.005814776954110726,47.95377778190317,A
Tomatoes - 561,145857.52,0.0058146681215735215,47.95959245002474,A
Butter - 403,145856.52,0.0058146282561752785,47.96540707828092,A
Milk - 911,145848.53999999998,0.005814310130297297,47.971221388411216,A
Microwaves - 943,145828.96,0.005813529565799694,47.977034917977015,A
Buckets - 737,145822.76,0.005813282400330587,47.98284820037735,A
Sandwiches - 878,145802.93,0.005812491869483422,47.98866069224683,A
Refrigerators - 613,145791.58000000002,0.005812039397213363,47.994472731644045,A
Mangoes - 144,145783.18,0.005811704527868118,48.00028443617191,A
Mops - 361,145782.65,0.005811683399207049,48.00609611957112,A
Butter - 699,145756.47,0.005810639723081041,48.0119067592942,A
Carrots - 794,145752.89,0.005810497004955331,48.01771725629916,A
Fries - 468,145747.19,0.005810269772185344,48.02352752607134,A
Milk - 645,145740.21,0.005809991511705605,48.029337517583045,A
Burgers - 324,145715.47999999998,0.005809005640407049,48.03514652322345,A
Butter - 829,145711.91,0.005808863320935322,48.04095538654439,A
Burgers - 685,145702.41999999998,0.005808484998305993,48.046763871542694,A
Fries - 585,145695.49,0.005808208731096167,48.05257208027379,A
Fans - 572,145693.00999999998,0.005808109864908523,48.0583801901387,A
Refrigerators - 763,145668.34,0.005807126385533863,48.06418731652423,A
Fries - 673,145664.28,0.005806964532016995,48.06999428105625,A
Sofas - 497,145663.27,0.005806924267964769,48.07580120532422,A
Butter - 841,145662.37,0.00580688838910635,48.08160809371333,A
Fans - 282,145642.53999999998,0.0058060978582591865,48.08741419157159,A
Butter - 705,145638.45,0.005805934808780373,48.09322012638037,A
Utensils - 645,145635.19,0.0058058048475820995,48.099025931227956,A
Tables - 477,145634.83000000002,0.005805790496038733,48.104831721724,A
Butter - 591,145628.51,0.005805538546721834,48.11063726027072,A
Fries - 496,145595.83,0.005804235745507244,48.11644149601623,A
Pizzas - 579,145594.16999999998,0.00580416956894616,48.122245665585176,A
Refrigerators - 989,145581.39,0.005803660089156612,48.12804932567433,A
Tables - 323,145578.18,0.005803532121228251,48.13385285779556,A
Detergents - 755,145576.09,0.005803448802545922,48.139656306598106,A
Milk - 508,145565.47999999998,0.005803025830670562,48.14545933242878,A
Utensils - 843,145556.07,0.005802650697273093,48.151261983126055,A
Cheese - 831,145550.43,0.0058024258564270004,48.157064408982485,A
Chairs - 476,145547.88,0.005802324199661481,48.16286673318215,A
Tomatoes - 175,145540.75,0.0058020399593720065,48.16866877314152,A
Mops - 741,145510.23,0.005800823267417622,48.17446959640894,A
Tables - 234,145506.66999999998,0.005800681346599875,48.18027027775554,A
Pizzas - 343,145499.28,0.005800386741306858,48.186070664496846,A
Chairs - 867,145498.82,0.005800368403223667,48.19187103290007,A
Microwaves - 581,145496.56,0.005800278307423637,48.19767131120749,A
Utensils - 726,145482.02,0.005799698664533179,48.203471009872025,A
Sandwiches - 641,145477.81,0.005799530831206576,48.20927054070323,A
Washing Machines - 963,145472.98,0.005799338281333061,48.215069878984565,A
Tables - 844,145471.63,0.005799284463045433,48.22086916344761,A
Fans - 518,145467.78,0.005799130981262195,48.22666829442887,A
Tables - 148,145460.61000000002,0.005798845146356792,48.23246713957523,A
Microwaves - 361,145459.84,0.005798814450000144,48.23826595402523,A
Microwaves - 394,145428.47999999998,0.005797564271111235,48.24406351829634,A
Yogurt - 386,145428.32,0.005797557892647518,48.24986107618899,A
Utensils - 272,145407.55,0.005796729888326004,48.255657806077316,A
Carrots - 103,145402.96000000002,0.0057965469061480685,48.26145435298346,A
Tomatoes - 829,145399.84,0.005796422526105549,48.26725077550957,A
Mangoes - 125,145397.74,0.005796338808769238,48.27304711431834,A
Burgers - 572,145392.66,0.005796136292546162,48.27884325061088,A
Cheese - 837,145392.54,0.005796131508698374,48.28463938211958,A
Utensils - 763,145373.76,0.005795382836519365,48.290434764956096,A
Mops - 333,145362.46,0.005794932357519216,48.29622969731361,A
Tables - 693,145352.28,0.005794526527765099,48.30202422384138,A
Butter - 256,145349.86,0.005794430053501351,48.30781865389488,A
Pizzas - 572,145346.65,0.00579430208557299,48.31361295598045,A
Buckets - 802,145346.56,0.005794298497687148,48.31940725447814,A
Milk - 853,145300.92,0.005792479040911326,48.32519973351906,A
Cheese - 422,145288.46,0.005791982318049215,48.33099171583711,A
Cheese - 727,145278.27,0.005791576089641116,48.33678329192675,A
Carrots - 418,145276.01,0.005791485993841087,48.34257477792059,A
Microwaves - 403,145266.18,0.005791094116976356,48.34836587203757,A
Detergents - 203,145265.38,0.005791062224657762,48.35415693426223,A
Pizzas - 928,145252.8,0.005790560717947861,48.359947494980176,A
Fries - 807,145249.22,0.00579041799982215,48.365737912979995,A
Apples - 478,145241.41,0.00579010665106187,48.37152801963106,A
Refrigerators - 736,145234.58,0.005789834370391868,48.37731785400145,A
Apples - 984,145233.72999999998,0.005789800484803361,48.38310765448625,A
Microwaves - 935,145218.05,0.005789175395358908,48.38889682988161,A
Cheese - 759,145217.19,0.005789141111116418,48.394685970992725,A
Yogurt - 841,145211.93,0.005788931419121659,48.400474902411844,A
Detergents - 528,145209.08000000002,0.005788817802736666,48.40626372021458,A
Apples - 372,145205.44,0.00578867269268706,48.41205239290727,A
Sandwiches - 119,145201.72,0.005788524393405596,48.41784091730067,A
Washing Machines - 642,145197.53,0.005788357357386956,48.42362927465806,A
Beds - 648,145195.2,0.00578826447100905,48.42941753912907,A
Beds - 608,145183.14,0.005787783694306236,48.43520532282338,A
Buckets - 616,145175.47,0.00578747792670171,48.44099280075008,A
Utensils - 493,145175.38999999998,0.00578747473746985,48.44678027548755,A
Beds - 837,145168.5,0.005787200064875955,48.45256747555242,A
Sofas - 417,145166.69,0.005787127908505134,48.458354603460926,A
Butter - 538,145136.49,0.005785923973478187,48.4641405274344,A
Yogurt - 659,145072.83,0.0057833861422260215,48.46992391357663,A
Milk - 643,145041.64,0.005782142740454815,48.47570605631709,A
Carrots - 880,145018.14,0.005781205903596099,48.48148726222068,A
Detergents - 464,145014.02,0.0057810416581553364,48.487268303878835,A
Beds - 464,145012.69,0.005780988637175672,48.49304929251601,A
Tables - 156,145001.74,0.0057805521110649094,48.498829844627075,A
Microwaves - 183,144995.76,0.005780313715983415,48.504610158343056,A
Sandwiches - 413,144992.77,0.005780194518442667,48.5103903528615,A
Utensils - 902,144983.65,0.005779830946010689,48.51617018380751,A
Apples - 384,144971.45,0.005779344588152121,48.52194952839566,A
Sandwiches - 740,144970.78,0.005779317878335298,48.527728846273995,A
Refrigerators - 813,144955.45,0.005778706741780229,48.533507553015774,A
Cheese - 627,144954.58,0.005778672058883757,48.539286225074655,A
Fans - 334,144950.76,0.005778519773062468,48.545064744847714,A
Yogurt - 214,144945.34,0.005778303702603989,48.55084304855032,A
Washing Machines - 188,144944.77,0.00577828097932699,48.55662132952965,A
Buckets - 175,144933.37,0.005777826513787018,48.56239915604343,A
Tomatoes - 257,144920.95,0.005777331385540837,48.56817648742897,A
Burgers - 166,144908.97,0.005776853798069883,48.57395334122704,A
Tomatoes - 579,144905.68,0.005776722640909662,48.57973006386795,A
Fries - 763,144898.77,0.0057764471710078005,48.58550651103896,A
Carrots - 163,144893.72999999998,0.005776246249400654,48.59128275728836,A
Fries - 390,144875.91999999998,0.005775536246657942,48.59705829353502,A
Refrigerators - 188,144859.99,0.005774901190863928,48.60283319472588,A
Sandwiches - 403,144845.01,0.005774304007198244,48.60860749873308,A
Mops - 813,144843.99,0.0057742633444920356,48.61438176207757,A
Tomatoes - 173,144841.8,0.005774176039269883,48.62015593811684,A
Chairs - 615,144825.82,0.005773538990205956,48.62592947710704,A
Buckets - 685,144822.47,0.005773405441121841,48.63170288254816,A
Yogurt - 622,144821.65,0.0057733727514952815,48.63747625529966,A
Microwaves - 594,144803.96,0.0057726675326003575,48.643248922832264,A
Tables - 790,144747.59,0.0057704203201013856,48.64901934315237,A
Beds - 117,144726.87,0.005769594309049785,48.65478893746142,A
Fries - 454,144717.12,0.005769205621416914,48.66055814308284,A
Yogurt - 477,144714.82,0.0057691139310009545,48.66632725701384,A
Carrots - 601,144704.35,0.005768696540281348,48.67209595355412,A
Pizzas - 630,144703.94,0.005768680195468068,48.677864633749586,A
Utensils - 927,144668.32,0.005767260189982643,48.68363189393957,A
Beds - 533,144662.65,0.005767034153174604,48.68939892809274,A
Microwaves - 991,144654.9,0.005766725196338219,48.69516565328908,A
Buckets - 485,144635.71,0.00576596017934593,48.70093161346843,A
Microwaves - 817,144631.62,0.005765797129867115,48.706697410598295,A
Chairs - 293,144625.64,0.005765558734785622,48.71246296933308,A
Chairs - 147,144622.4,0.005765429570895313,48.718228398903975,A
Mops - 565,144622.24,0.005765423192431594,48.7239938220964,A
Microwaves - 722,144612.07,0.00576501776133146,48.72975883985774,A
Tomatoes - 402,144602.35,0.005764630269660536,48.7355234701274,A
Mops - 548,144562.47,0.0057630404375785945,48.741286510564976,A
Yogurt - 878,144549.92,0.005762540126830642,48.74704905069181,A
Refrigerators - 496,144536.13999999998,0.005761990781642849,48.75281104147345,A
Pizzas - 994,144531.25,0.005761795839845441,48.758572837313295,A
Butter - 281,144520.79,0.005761378847779816,48.764334216161075,A
Apples - 677,144520.66,0.005761373665278044,48.770095589826354,A
Buckets - 598,144504.02000000002,0.005760710305051277,48.77585630013141,A
Refrigerators - 729,144501.33000000002,0.005760603067130003,48.78161690319854,A
Apples - 148,144500.47,0.005760568782887513,48.78737747198143,A
Sandwiches - 803,144499.9,0.0057605460596105145,48.79313801804104,A
Beds - 898,144479.43,0.005759730014908474,48.79889774805595,A
Yogurt - 197,144459.72,0.0057589442679091005,48.80465669232386,A
Milk - 715,144457.33,0.0057588489896072985,48.81041554131347,A
Carrots - 449,144431.56,0.00575782165829457,48.81617336297176,A
Sofas - 341,144429.49,0.0057577391369202065,48.82193110210868,A
Apples - 481,144421.1,0.005757404666228946,48.827688506774905,A
Apples - 580,144415.05000000002,0.005757163480569575,48.83344567025547,A
Sofas - 218,144414.89,0.005757157102105856,48.839202827357575,A
Washing Machines - 297,144406.15000000002,0.00575680867852521,48.8449596360361,A
Utensils - 859,144398.84,0.0057565172624640506,48.85071615329856,A
Tomatoes - 367,144378.82,0.005755719157191221,48.85647187245576,A
Yogurt - 107,144365.83,0.005755201305668041,48.862227073761424,A
Fans - 191,144354.22999999998,0.005754738867048419,48.86798181262847,A
Microwaves - 380,144338.02,0.005754092648942896,48.873735905277414,A
Sandwiches - 576,144322.73,0.005753483107003757,48.87948938838442,A
Cheese - 520,144320.31,0.005753386632740008,48.88524277501716,A
Pizzas - 798,144299.15,0.00575254308091318,48.89099531809808,A
Butter - 264,144295.99,0.005752417106254732,48.896747735204336,A
Tables - 658,144284.97,0.0057519777895660915,48.9024997129939,A
Fries - 418,144277.59,0.005751683582927056,48.90825139657683,A
Carrots - 120,144276.91999999998,0.0057516568731102325,48.91400305344994,A
Burgers - 144,144259.83000000002,0.0057509755734542565,48.919754029023395,A
Tables - 273,144250.47999999998,0.005750602831980681,48.925504631855375,A
Sandwiches - 741,144246.02,0.005750425032304516,48.93125505688768,A
Tomatoes - 244,144213.64,0.005749134190709401,48.93700419107839,A
Washing Machines - 650,144211.87,0.00574906362895451,48.94275325470734,A
Beds - 578,144196.47,0.005748449701821564,48.94850170440916,A
Washing Machines - 585,144194.47999999998,0.005748370369679059,48.95425007477884,A
Sandwiches - 428,144181.67,0.005747859693927564,48.95999793447277,A
Tables - 788,144165.88,0.005747230219289303,48.96574516469206,A
Utensils - 163,144137.41999999998,0.005746095650055298,48.97149126034211,A
Buckets - 384,144130.03,0.005745801044762282,48.97723706138687,A
Apples - 144,144125.65,0.005745626434317976,48.98298268782119,A
Carrots - 195,144123.2,0.0057455287640922805,48.98872821658529,A
Mangoes - 995,144098.24,0.005744533723752128,48.994472750309036,A
Fans - 409,144097.12,0.005744489074506096,49.000217239383545,A
Mops - 444,144085.12,0.005744010689727177,49.00596125007327,A
Cheese - 246,144074.44,0.0057435849272739386,49.01170483500054,A
Microwaves - 327,144064.97,0.0057432074019525756,49.0174480424025,A
Tomatoes - 152,144056.18,0.0057428569851020175,49.0231908993876,A
Tomatoes - 476,144051.09,0.005742654070224959,49.028933553457826,A
Mangoes - 656,144046.56,0.005742473479970917,49.034676026937795,A
Yogurt - 510,144045.68,0.005742438398420462,49.04041846533622,A
Mangoes - 490,144035.18,0.005742019811738909,49.04616048514796,A
Beds - 957,144035.03999999998,0.005742014230583153,49.05190249937854,A
Burgers - 613,144028.41,0.005741749922992802,49.05764424930153,A
Cheese - 194,144023.57,0.0057415569744653045,49.063385806275996,A
Washing Machines - 360,144014.25,0.0057411854289536775,49.06912699170495,A
Cheese - 933,144007.66999999998,0.005740923114633236,49.074867914819585,A
Beds - 545,144001.01,0.005740657611080937,49.08060857243066,A
Mops - 249,143979.43,0.005739797315786847,49.086348369746446,A
Beds - 213,143969.11,0.005739385904876977,49.09208775565132,A
Washing Machines - 201,143964.23,0.0057391913617335505,49.097826947013054,A
Butter - 119,143948.28,0.00573855550863157,49.10356550252168,A
Detergents - 428,143916.53,0.0057372897822373465,49.10930279230392,A
Fries - 130,143906.11,0.005736874384787652,49.11503966668871,A
Butter - 594,143903.69,0.005736777910523903,49.12077644459923,A
Butter - 615,143887.87,0.005736147239923694,49.12651259183915,A
Detergents - 707,143879.13999999998,0.00573579921499703,49.13224839105415,A
Tomatoes - 635,143877.46,0.0057357322411279825,49.137984123295276,A
Beds - 850,143876.92,0.005735710713812931,49.14371983400909,A
Detergents - 711,143876.57,0.005735696760923547,49.14945553077001,A
Apples - 162,143872.8,0.0057355464683721685,49.155191077238385,A
Washing Machines - 335,143860.46000000002,0.005735054529357847,49.160926131767745,A
Beds - 484,143857.44,0.005734934135855153,49.1666610659036,A
Buckets - 852,143852.06,0.005734719660012604,49.17239578556361,A
Fans - 597,143846.16999999998,0.0057344848528169505,49.178130270416425,A
Buckets - 109,143842.14,0.005734324195262031,49.183864594611684,A
Mangoes - 690,143840.44,0.005734256424085018,49.18959885103577,A
Pizzas - 695,143833.55,0.005733981751491121,49.19533283278726,A
Buckets - 572,143832.57,0.005733942683400843,49.20106677547066,A
Tomatoes - 768,143828.80000000002,0.005733792390849466,49.20680056786151,A
Utensils - 269,143804.5,0.005732823661672155,49.21253339152318,A
Beds - 483,143798.76,0.005732594834286239,49.218265986357466,A
Pizzas - 660,143793.80000000002,0.005732397101910953,49.223998383459374,A
Cheese - 110,143777.57,0.0057317500864974644,49.22973013354587,A
Fans - 600,143768.99,0.0057314080413805365,49.23546154158725,A
Butter - 520,143758.13999999998,0.005730975501809597,49.24119251708906,A
Buckets - 824,143751.87,0.005730725545762612,49.24692324263482,A
Pizzas - 694,143747.14,0.0057305369824289226,49.25265377961725,A
Utensils - 498,143736.75,0.005730122780941174,49.25838390239819,A
Chairs - 456,143733.01,0.005729973684351745,49.26411387608254,A
Refrigerators - 583,143731.28,0.005729904717212784,49.269843780799754,A
Cheese - 510,143711.56,0.005729118571559427,49.27557289937131,A
Apples - 497,143696.29,0.005728509826928253,49.28130140919824,A
Butter - 800,143680.47,0.005727879156328044,49.28702928835457,A
Tomatoes - 645,143677.85,0.005727774708984647,49.292757063063554,A
Tables - 457,143673.53,0.005727602490464235,49.29848466555402,A
Sofas - 587,143621.84999999998,0.005725542246683024,49.3042102078007,A
Yogurt - 611,143612.93,0.005725186647330694,49.30993539444803,A
Detergents - 628,143612.27000000002,0.005725160336167854,49.3156605547842,A
Refrigerators - 842,143596.5,0.005724531658837558,49.32138508644304,A
Burgers - 978,143591.86,0.0057243466833897085,49.327109433126424,A
Tables - 252,143572.84,0.005723588443515122,49.33283302156994,A
Washing Machines - 238,143570.41,0.005723491570597391,49.33855651314054,A
Sofas - 637,143567.38,0.005723370778440715,49.34427988391898,A
Apples - 642,143558.42,0.005723013584472455,49.35000289750345,A
Utensils - 619,143544.05,0.005722440718699698,49.35572533822215,A
Yogurt - 596,143537.14,0.005722165248797839,49.36144750347095,A
Washing Machines - 524,143528.66,0.0057218271902207355,49.36716933066117,A
Butter - 871,143524.04,0.005721643012080852,49.37289097367325,A
Beds - 924,143519.98,0.0057214811585639845,49.37861245483182,A
Yogurt - 857,143495.83000000002,0.005720518409196409,49.384332973241015,A
Tables - 583,143481.22,0.005719935975728075,49.39005290921674,A
Pizzas - 402,143473.14,0.005719613863310271,49.395772523080055,A
Tomatoes - 850,143459.28,0.005719061328890618,49.401491584408944,A
Buckets - 153,143442.71000000002,0.005718400759241728,49.40720998516819,A
Fans - 781,143433.57,0.005718036389501784,49.41292802155769,A
Mangoes - 202,143429.13,0.005717859387133584,49.41864588094482,A
Pizzas - 879,143424.86,0.005717689161883085,49.424363570106706,A
Microwaves - 248,143406.42,0.00571695404393948,49.43008052415065,A
Carrots - 174,143399.85,0.005716692128273022,49.43579721627892,A
Carrots - 218,143397.92,0.005716615188054413,49.44151383146698,A
Yogurt - 133,143378.78,0.005715852164332036,49.447229683631306,A
Yogurt - 957,143363.84,0.005715256575282281,49.45294494020659,A
Chairs - 289,143360.14,0.005715109073308783,49.4586600492799,A
Fans - 593,143356.31,0.005714956388833511,49.464375005668735,A
Milk - 554,143353.11,0.005714828819559131,49.47008983448829,A
Pizzas - 732,143351.24,0.005714754271264417,49.47580458875956,A
Milk - 429,143341.25,0.005714356015935967,49.481518944775495,A
Buckets - 726,143339.1,0.005714270305329744,49.48723321508083,A
Sofas - 208,143335.37,0.005714121607394296,49.492947336688225,A
Detergents - 994,143323.33000000002,0.005713641627999449,49.498660978316224,A
Mops - 362,143282.05,0.005711995984359965,49.50437297430059,A
Mops - 873,143275.0,0.005711714933302352,49.51008468923389,A
Burgers - 631,143271.47999999998,0.005711574607100534,49.51579626384099,A
Yogurt - 885,143259.53,0.005711098215591528,49.52150736205658,A
Microwaves - 490,143250.57,0.005710741021623268,49.527218103078205,A
Buckets - 271,143248.77000000002,0.005710669263906431,49.53292877234211,A
Burgers - 185,143246.31,0.005710571195026752,49.538639343537135,A
Tomatoes - 114,143239.53,0.005710300907626663,49.544349644444765,A
Butter - 993,143218.34,0.0057094561598378885,49.5500591006046,A
Microwaves - 189,143218.31,0.005709454963875941,49.55576855556848,A
Tables - 542,143204.65,0.005708910402535938,49.561477465971016,A
Apples - 338,143204.62,0.00570890920657399,49.56718637517759,A
Pizzas - 365,143197.71,0.00570863373667213,49.572895008914266,A
Utensils - 501,143194.44999999998,0.005708503775473856,49.57860351268974,A
Yogurt - 969,143188.99,0.005708286110399448,49.58431179880014,A
Apples - 194,143187.91,0.005708243055769346,49.59002004185591,A
Buckets - 725,143154.09,0.005706894808000759,49.59572693666391,A
Beds - 541,143135.74,0.005706163277942995,49.60143309994185,A
Washing Machines - 267,143133.78,0.005706085141762438,49.60713918508361,A
Mangoes - 967,143131.12,0.005705979099803112,49.61284516418341,A
Apples - 355,143128.78,0.005705885814771223,49.61855104999818,A
Fries - 870,143119.73,0.005705525032917122,49.6242565750311,A
Chairs - 370,143098.05,0.005704660751083207,49.62996123578218,A
Butter - 478,143095.61,0.005704563479511493,49.635665799261695,A
Utensils - 696,143077.64,0.005703847098305063,49.64136964636,A
Detergents - 969,143058.64,0.005703089655738442,49.64707273601574,A
Sofas - 565,143057.46000000002,0.005703042614568514,49.65277577863031,A
Butter - 224,143043.03,0.005702467356871863,49.658478245987176,A
Detergents - 374,143041.01,0.005702386828767412,49.66418063281594,A
Fans - 156,143033.68,0.005702094615398288,49.66988272743134,A
Carrots - 455,143011.63,0.005701215583367026,49.67558394301471,A
Sandwiches - 513,143002.91,0.005700867957094344,49.6812848109718,A
Microwaves - 685,143000.08000000002,0.005700755138017316,49.68698556610982,A
Carrots - 328,143000.01,0.005700752347439439,49.692686318457255,A
Beds - 761,142998.1,0.005700676204528794,49.69838699466178,A
Yogurt - 944,142991.45,0.005700411099630477,49.70408740576141,A
Tomatoes - 519,142985.15,0.0057001599476215435,49.709787565709036,A
Chairs - 978,142984.97,0.00570015277184986,49.71548771848089,A
Fans - 543,142983.15,0.005700080216825057,49.72118779869771,A
Tables - 730,142977.23,0.005699844213667458,49.72688764291138,A
Utensils - 418,142969.6,0.005699540040678862,49.73258718295206,A
Sofas - 530,142949.38,0.005698733962326383,49.738285916914386,A
Carrots - 633,142935.07,0.005698163488477522,49.74398408040286,A
Tomatoes - 879,142932.52,0.005698061831712001,49.749682142234576,A
Chairs - 837,142926.49,0.0056978214433605935,49.75537996367794,A
Microwaves - 244,142920.54,0.005697584244241047,49.76107754792218,A
Milk - 928,142915.47,0.005697382126671954,49.76677493004885,A
Washing Machines - 156,142914.35,0.005697337477425922,49.772472267526275,A
Pizzas - 939,142880.15000000002,0.005695974080806003,49.778168241607084,A
Fans - 511,142865.22999999998,0.005695379289064212,49.78386362089615,A
Tables - 302,142863.91,0.005695326666738532,49.78955894756289,A
Burgers - 404,142846.79,0.005694644171120607,49.79525359173401,A
Chairs - 777,142828.26,0.00569390546529116,49.8009474971993,A
Utensils - 802,142812.06,0.005693259645839619,49.80664075684514,A
Cheese - 714,142804.51,0.005692958662082883,49.81233371550722,A
Detergents - 446,142799.11000000002,0.005692743388932369,49.818026458896156,A
Carrots - 410,142790.47,0.005692398951891547,49.82371885784805,A
Yogurt - 936,142775.9,0.005691818113039143,49.829410675961086,A
Butter - 174,142772.38,0.005691677786837326,49.83510235374792,A
Mangoes - 436,142767.1,0.005691467297534602,49.84079382104546,A
Yogurt - 499,142762.58000000002,0.005691287105934544,49.84648510815139,A
Microwaves - 159,142756.53,0.005691045920275171,49.852176154071664,A
Washing Machines - 235,142741.37,0.005690441560837803,49.8578665956325,A
Utensils - 808,142738.36,0.005690321565989091,49.86355691719849,A
Apples - 755,142721.1,0.0056896334892154125,49.869246550687706,A
Cheese - 438,142714.01,0.005689350843541868,49.874935901531245,A
Mangoes - 630,142700.21000000002,0.005688800701046112,49.88062470223229,A
Sofas - 162,142683.69,0.005688142124667132,49.88631284435696,A
Apples - 767,142670.78,0.005687627462375812,49.89200047181934,A
Tables - 675,142648.66,0.005686745639766671,49.8976872174591,A
Chairs - 460,142613.0,0.0056853240396653165,49.90337254149877,A
Butter - 543,142607.09,0.005685088435161699,49.90905762993393,A
Tomatoes - 511,142604.59,0.005684988771666091,49.9147426187056,A
Refrigerators - 529,142581.14,0.005684053928077287,49.92042667263368,A
Fans - 646,142577.94999999998,0.0056839267574568895,49.92611059939114,A
Burgers - 288,142577.22,0.005683897655716173,49.93179449704685,A
Mangoes - 818,142505.11,0.0056810229618488505,49.937475520008704,A
Detergents - 871,142504.23,0.005680987880298398,49.943156507889,A
Milk - 102,142479.38,0.005679997225152052,49.94883650511415,A
Apples - 685,142463.0,0.005679344229928828,49.954515849344084,A
Beds - 936,142447.82,0.005678739073183496,49.96019458841727,A
Chairs - 767,142429.77,0.005678019502745204,49.96587260792001,A
Fans - 239,142405.38,0.005677047185682052,49.9715496551057,A
Tomatoes - 895,142401.16,0.005676878953701466,49.9772265340594,A
Pizzas - 411,142388.38,0.005676369473911916,49.98290290353331,A
Utensils - 472,142383.66,0.005676181309232208,49.98857908484254,A
Mangoes - 515,142382.54,0.005676136659986176,49.99425522150253,A
Fries - 201,142349.9,0.0056748354533875155,49.99993005695592,A
Buckets - 673,142348.55,0.005674781635099888,50.00560483859102,A
Carrots - 165,142322.61,0.005673747526669457,50.01127858611769,A
Refrigerators - 702,142307.62,0.005673149944349791,50.01695173606204,A
Fries - 534,142304.19,0.005673013206033817,50.022624749268076,A
Washing Machines - 439,142301.6,0.005672909954652367,50.02829765922273,A
Buckets - 543,142299.0,0.005672806304616934,50.03397046552735,A
Utensils - 895,142296.06,0.005672689100346099,50.03964315462769,A
Refrigerators - 826,142288.2,0.005672375758315908,50.045315530386006,A
Mangoes - 320,142285.44,0.005672265729816756,50.05098779611582,A
Washing Machines - 867,142271.23,0.005671699242507719,50.056659495358325,A
Apples - 197,142270.85,0.005671684093656387,50.06233117945198,A
Chairs - 840,142264.97,0.005671449685114717,50.0680026291371,A
Utensils - 468,142257.63,0.005671157073091611,50.073673786210186,A
Tables - 226,142247.91999999998,0.005670769980074669,50.079344556190264,A
Sandwiches - 525,142240.3,0.005670466205740055,50.08501502239601,A
Detergents - 976,142233.22999999998,0.0056701843573744755,50.090685206753385,A
Fans - 130,142207.2,0.005669146661058204,50.09635435341444,A
Refrigerators - 148,142206.71,0.0056691271270130645,50.102023480541455,A
Sandwiches - 283,142203.38999999998,0.005668994773890897,50.107692475315346,A
Milk - 855,142197.22,0.005668748804383736,50.11336122411973,A
Refrigerators - 829,142187.04,0.00566834297462962,50.11902956709436,A
Beds - 950,142162.81,0.005667377036030185,50.12469694413039,A
Sofas - 630,142160.4,0.005667280960420419,50.130364225090815,A
Milk - 222,142123.96000000002,0.005665828265308436,50.13603005335612,A
Butter - 813,142122.15,0.005665756108937614,50.14169580946506,A
Fans - 712,142113.2,0.005665399313623338,50.14736120877868,A
Milk - 349,142112.82,0.005665384164772005,50.153026592943455,A
Fans - 153,142100.22,0.00566488186075414,50.15869147480421,A
Milk - 606,142091.77,0.005664544998138984,50.16435601980235,A
Sofas - 747,142086.93,0.005664352049611487,50.17002037185196,A
Mangoes - 728,142078.61,0.005664020369498103,50.17568439222146,A
Sofas - 717,142073.72999999998,0.005663825826354676,50.181348218047816,A
Detergents - 997,142067.49,0.005663577066269638,50.18701179511409,A
Butter - 145,142052.3,0.005662971510870323,50.19267476662496,A
Tomatoes - 641,142050.75,0.005662909719503046,50.198337676344465,A
Mangoes - 449,142045.08000000002,0.005662683682695008,50.20400036002716,A
Burgers - 610,142044.57,0.0056626633513419036,50.2096630233785,A
Buckets - 746,142030.91999999998,0.005662119188655882,50.21532514256716,A
Beds - 771,142026.63,0.00566194816609742,50.22098709073326,A
Mops - 763,142022.28,0.005661774751615061,50.226648865484876,A
Buckets - 302,142013.06,0.005661407192643258,50.232310272677516,A
Cheese - 433,142008.31,0.005661217832001603,50.237971490509516,A
Yogurt - 490,141997.43,0.005660784096468716,50.243632274605986,A
Mops - 929,141996.54,0.00566074861626428,50.24929302322225,A
Washing Machines - 215,141991.9,0.005660563640816431,50.25495358686307,A
Butter - 238,141976.28,0.0056599409432958716,50.26061352780636,A
Refrigerators - 192,141965.48,0.0056595103969948445,50.26627303820336,A
Mops - 968,141948.25,0.005658823516183113,50.271931861719544,A
Mops - 843,141943.93,0.0056586512976627016,50.27759051301721,A
Buckets - 574,141924.41,0.005657873125088994,50.2832483861423,A
Burgers - 517,141919.56,0.005657679777907513,50.2889060659202,A
Apples - 456,141917.45,0.005657595661917221,50.29456366158212,A
Mops - 369,141916.55,0.005657559783058801,50.30022122136518,A
Pizzas - 327,141911.21,0.0056573469018321824,50.30587856826701,A
Refrigerators - 982,141906.4,0.0056571551492666326,50.31153572341628,A
Microwaves - 884,141900.13,0.005656905193219647,50.3171926286095,A
Milk - 182,141898.0,0.005656820279921389,50.32284944888942,A
Detergents - 174,141885.0,0.005656302029744227,50.32850575091916,A
Detergents - 797,141881.53,0.005656163696812323,50.334161914615976,A
Carrots - 782,141855.84,0.0056551395547314535,50.33981705417071,A
Utensils - 909,141855.0,0.005655106067796929,50.34547216023851,A
Microwaves - 432,141850.26,0.005654917105809257,50.351127077344316,A
Fries - 686,141842.84,0.005654621304554291,50.35678169864887,A
Cheese - 925,141838.02,0.005654429153334759,50.3624361278022,A
